company,title,url,date,matched_terms,text
Salesforce,"Singapore Airlines and Salesforce Collaborate on AI-Powered Customer Servicing Applications, Plan to Co-Develop More Solutions for the Airline Industry",https://www.salesforce.com/news/press-releases/2025/03/11/singapore-airlines-agentforce-customer-support/,"March 11, 2025",['collaboration'],"Artificial IntelligenceSingapore Airlines and Salesforce Collaborate on AI-Powered Customer Servicing Applications, Plan to Co-Develop More Solutions for the Airline IndustryMarch 11, 20253 min readMedia LibrarySAN FRANCISCO – March 11, 2025– Salesforce (NYSE: CRM), the world’s #1 AI CRM, and Singapore Airlines (SIA) today announced that the Airline is incorporatingAgentforce, Einstein inService Cloud, andData Cloudinto its customer case management system, enabling it to deliver more consistent ..."
Salesforce,Datenschutz,https://www.salesforce.com/de/company/privacy/full_privacy/,2025-03-25,['integration'],"ÜBER UNS Vertrauen ist der zentrale Unternehmenswert bei Salesforce. Diese Datenschutzerklärung beschreibt, wie Salesforce Informationen über Personen („personenbezogene Daten“) erhebt, nutzt, weitergibt oder anderweitig verarbeitet, sowie die mit dieser Verarbeitung verbundenen Rechte. Ein Verweis auf „Salesforce“, „wir“, „uns“ oder „das Unternehmen“ ist ein Verweis auf Salesforce, Inc. und seine jeweiligen verbundenen Unternehmen, die an der Erhebung, Nutzung, Weitergabe und anderweitigen Vera..."
Salesforce,Simplify cookie compliance and consent management,https://onetrust.com/poweredbyonetrust,2025-03-25,['integration'],"Streamline consent and preference management for consumer transparency Automate third-party management from intake and risk assessment to mitigation and reporting Enable responsible use throughout the data lifecycle Scale your resources and optimize your risk and compliance lifecycle Govern your data and AI while accelerating innovation Build and demonstrate trust, measure and manage risk, and go beyond compliance Explore our scalable packages designed to help you collect, govern, and use your d..."
Salesforce,Integration,https://www.salesforce.com/blog/category/integration/#main-content,"March 14, 2025","['integration', 'data platform', 'data warehouse']","ITThe Agentic Enterprise: How Integration Fuels the Future of AIAmberAragonMarch 14, 2025AI moves fast — your integration should too. Learn how AI integration, APIs, and automation keep businesses ahead.Digital TransformationITMuleSoftAutomationWhat is Intelligent Automation?LisaLeeMarch 6, 2025Intelligent automation could be as transformative as cloud computing, and is already helping companies cut costs. We explain what it is and how your business can benefit.AutomationMarketingAnalyticsAIHow ..."
Salesforce,The Agentic Enterprise: How Integration Fuels the Future of AI,https://www.salesforce.com/blog/ai-integration/,"March 14, 2025","['integration', 'data sharing', 'data warehouse']","ITThe Agentic Enterprise: How Integration Fuels the Future of AITo thrive in the age of AI, organizations need seamless integration. Discover how AI and APIs are crucial to building the agentic enterprise. [Image: Adobe Stock / elenabsl]AI moves fast — your integration should too. Learn how AI integration, APIs, and automation keep businesses ahead.AmberAragonMarch 14, 20256 min readShare articleThe rise of AI is undeniable, with its adoption outpacing even the most optimistic projections. In fa..."
Salesforce,IT,https://www.salesforce.com/blog/category/it/,"March 24, 2025",['integration'],"AIBetter Data, Smarter AI: The Key Role of a Data Governance FrameworkLarsMartinssonMarch 24, 2025With a data governance framework, you can take control of your data, build trust, and achieve your agentic AI goals.AIBest PracticesC-SuiteSecurityHow CIOs Can Securely Innovate with New Platform CapabilitiesMarlaHayMarch 18, 2025CIOs, ready to lead the AI charge? The Salesforce Platform has new tools to help you innovate fast while staying secure.Salesforce PlatformCIOITDreamforceBuild Your 2025 Dr..."
Salesforce,Amber Aragon,https://www.salesforce.com/blog/author/amber-aragon/,"March 14, 2025",['integration'],"ITThe Agentic Enterprise: How Integration Fuels the Future of AIAmberAragonMarch 14, 2025AI moves fast — your integration should too. Learn how AI integration, APIs, and automation keep businesses ahead.Digital TransformationITMuleSoft..."
Salesforce,MuleSoft,https://www.salesforce.com/blog/category/mulesoft/,"March 20, 2025",['integration'],"Small BusinessBridging the Digital Divide: AI’s Role in Business GrowthNoahKravitzMarch 20, 2025The digital divide is real — is your SMB falling behind? Discover how AI and digital tools can help you close the gap and fuel growth.ServiceMuleSoftSmall BusinessDreamforceBuild Your 2025 Dreamforce AgendaAriBenderskyMarch 17, 2025With access to more than 1,500 sessions and workshops at the world’s largest AI event, you’re in for fun, learning, and inspiration.Corporate Social ResponsibilityMuleSoftF..."
Salesforce,What is Intelligent Automation?,https://www.salesforce.com/blog/what-is-intelligent-automation/,"March 6, 2025","['integration', 'data platform']","AutomationWhat is Intelligent Automation?Companies that move beyond the pilot phase of intelligent automation have seen huge cost benefits. [Atolas / Stocksy]Intelligent automation could be as transformative as cloud computing, and is already helping companies cut costs. We explain what it is and how your business can benefit.LisaLeeMarch 6, 20256 min readShare articleChances are your company has already spent time and money automating business processes that were once done manually. But that’s ..."
Salesforce,How AI Can Help MedTech Organizations Transform Order Management,https://www.salesforce.com/blog/medtech-order-management-wismo/,"February 19, 2025","['integration', 'collaboration']","AIHow AI Can Help MedTech Organizations Transform Order ManagementAI can help MedTech organizations reduce the influx of ""Where is my order?"" (WISMO) inquiries. [Image: Graham F / Adobe Stock]ElaynePrucknoFebruary 19, 20259 min readShare articleEffective MedTech order management is crucial for organizations to remain competitive. Yet many companies are still held back by the inefficient manual processes that order management entails. Fragmented data and siloed teams lead to long and less-than-id..."
Salesforce,Digital Transformation,https://www.salesforce.com/blog/category/digital-transformation/,2025-03-25,['collaboration'],CIOThe Future of Work: AI Adoption and 10 Human-AI Collaboration SkillsChoiChowPrepare your workforce to thrive in an AI-driven world....
Salesforce,"Harnessing the Future: Integration, AI, and APIs in Digital Transformation",https://www.salesforce.com/blog/mulesoft-connectivity-benchmark-2025/,"January 29, 2025","['integration', 'data warehouse', 'collaboration']","ITHarnessing the Future: Integration, AI, and APIs in Digital TransformationConnected data, systems, and processes are no longer optional, they’re essential. [Image: Everything Bagel / Adobe Stock]Discover how organizations can navigate the agentic enterprise with insights from the 2025 MuleSoft Connectivity Benchmark Report.KarunaMukherjeaJanuary 29, 20255 min readShare articleWe released our annual2025 MuleSoft Connectivity Benchmark Reportin collaboration with Vanson Bourne and Deloitte Digit..."
Salesforce,Karuna Mukherjea,https://www.salesforce.com/blog/author/karuna-mukherjea/,"January 29, 2025",['integration'],"ITHarnessing the Future: Integration, AI, and APIs in Digital TransformationKarunaMukherjeaJanuary 29, 2025Discover how organizations can navigate the agentic enterprise with insights from the 2025 MuleSoft Connectivity Benchmark Report.IntegrationMuleSoftAI..."
Salesforce,Integration,https://www.salesforce.com/blog/category/integration/,"March 14, 2025","['integration', 'data platform', 'data warehouse']","ITThe Agentic Enterprise: How Integration Fuels the Future of AIAmberAragonMarch 14, 2025AI moves fast — your integration should too. Learn how AI integration, APIs, and automation keep businesses ahead.Digital TransformationITMuleSoftAutomationWhat is Intelligent Automation?LisaLeeMarch 6, 2025Intelligent automation could be as transformative as cloud computing, and is already helping companies cut costs. We explain what it is and how your business can benefit.AutomationMarketingAnalyticsAIHow ..."
Salesforce,Salesforce Certification Prep: 4 Ways to Get Ready to Get Certified,https://www.salesforce.com/blog/salesforce-certification-prep-offers/,"June 25, 2024",['integration'],"Salesforce CertificationsSalesforce Certification Prep: 4 Ways to Get Ready to Get CertifiedWe’re excited to bring you four new opportunities to get Salesforce-certified.Start the new year with some new skills. Check out Tableau, MuleSoft, and more!SophieWestbrookJune 25, 20243 min readShare article1. Kick-start your Salesforce career with a Salesforce Associate Certification2. Get certification-ready with Salesforce experts3. Prep to become a Tableau pro4. Make moves to earn MuleSoft certificat..."
Salesforce,How To Solve the Top 3 Problems Slowing Down AI for IT,https://www.salesforce.com/blog/ai-for-it/,"June 5, 2024",['integration'],"ITHow To Solve the Top 3 Problems Slowing Down AI for ITAs AI continues to be a priority for IT leaders, discover how these new AI launches are increasing productivity and efficiency for IT teams. [Creatives on Call]Spending is up, but integration is down. See how to flip the equation and make the most of your AI for IT.AmberAragonJune 5, 20244 min readShare articleAs an IT leader, you’re feeling the pressure to pivot to artificial intelligence (AI)-led everything. But how can AI for IT work for..."
Salesforce,"Who Are the Salesforce Characters? Get to Know Astro, Codey, and Friends",https://www.salesforce.com/blog/meet-trailhead-characters-blog/,"May 29, 2024",['integration'],"Salesforce LearningWho Are the Salesforce Characters? Get to Know Astro, Codey, and FriendsNot only do our characters inspire, they also make technology friendly, accessible, and fun.Characters make technology fun and friendly, and inspire our users to blaze new trails with Salesforce.DomeniqueSillett BuxtonMay 29, 202411 min readShare articleI’m Domenique, sometimes better known as “Astro’s mom.” I’m the guardian of the entire lineup of Salesforce characters, and people ask me all the time how ..."
Salesforce,Domenique Sillett Buxton,https://www.salesforce.com/blog/author/domenique-sillett-buxton/,"May 29, 2024",['integration'],"Salesforce LearningWho Are the Salesforce Characters? Get to Know Astro, Codey, and FriendsDomeniqueSillett BuxtonMay 29, 2024Characters make technology fun and friendly, and inspire our users to blaze new trails with Salesforce.Salesforce CultureAgentforceIntegration..."
Salesforce,Agentforce,https://www.salesforce.com/blog/category/agentforce-2/,"March 21, 2025",['integration'],"Service CloudThe Key to Customer Service Success Isn’t AI or Humans – It’s BothKevinQiMarch 21, 2025Resolving cases today requires speed, efficiency, and empathy. With AI and service representatives, you can have it all.AgentforceAIService Cloud5 Characteristics of an Agentforce Company: The Agent-First BlueprintLisaLeeMarch 20, 2025By prioritizing agentic AI like Agentforce, innovative companies are rewriting the rules of work, innovation, and scale.AgentforceAI5 Cool Things to Try in Your Deve..."
Salesforce,What Is a Salesforce Developer?,https://www.salesforce.com/blog/what-is-a-salesforce-developer/,"April 30, 2024",['integration'],"CareersWhat Is a Salesforce Developer?Developers who work with Salesforce solve complex problems for customers using both code and Salesforce’s no-code tools.Learn what it means to work as a developer in the Salesforce ecosystem. See how developers build apps and solutions with every Salesforce product and technology, and find your developer career path with Salesforce.PeterChittumApril 30, 20247 min readShare articleHow developers work in the world of SalesforceWhat does a developer do with Sal..."
Salesforce,Peter Chittum,https://www.salesforce.com/blog/author/peter-chittum/,"April 30, 2024",['integration'],"CareersWhat Is a Salesforce Developer?PeterChittumApril 30, 2024Learn what it means to work as a developer in the Salesforce ecosystem. See how developers build apps and solutions with every Salesforce product and technology, and find your developer career path with Salesforce.SlackIntegrationMuleSoft..."
Salesforce,Slack,https://www.salesforce.com/blog/category/slack/,"November 21, 2024","['partnership', 'integration']","Startups9 Slack Hacks For Startups and Small BusinessesAmyLinNovember 21, 2024Slack is now AI-powered to fast-forward your small business or startup.Digital TransformationSlackHuman ResourcesServiceblazerWhy We Chose Salesforce vs. ServiceNow for Customer Service Management (CSM)MatthewPaupstOctober 29, 2024Trusted security, data, ease of integration, industry-leading AI, and a great customer experience made Service Cloud the clear choice for Crestron.Customer RelationshipsDigital Transformation..."
Salesforce,Customer Experience,https://www.salesforce.com/blog/category/customer-experience/,"March 24, 2025",['collaboration'],"AIAI Agents Are Smart — Knowing  When To Step Aside Makes Them SmarterLisaLeeMarch 24, 2025The difference between a smooth agent-to-human handoff and a dead end? It’s how well an AI agent preserves context, maintains continuity, and empowers the right human to take over.AICustomer ExperienceSmall BusinessBoosting Small Business Success: The Impact of Salesforce AINicoleSmaylingMarch 13, 2025Learn how Salesforce AI helps small businesses deliver smarter, faster, and more personalized experiences ..."
Salesforce,Data Integration,https://www.salesforce.com/blog/category/data-integration/,"March 14, 2025",['integration'],"ITThe Agentic Enterprise: How Integration Fuels the Future of AIAmberAragonMarch 14, 2025AI moves fast — your integration should too. Learn how AI integration, APIs, and automation keep businesses ahead.Digital TransformationITMuleSoftDataCIOs Reveal Top 3 Strategies for Unlocking AI’s Potential with Unstructured DataErikaEhrliFebruary 5, 2025Data is the foundation of AI, and for CIOs, the real challenge—and opportunity—lies in harnessing unstructured data.Data CultureCustomer Data CloudCIOAgent..."
Salesforce,What Is Zero Copy? (and How It Works),https://www.salesforce.com/blog/zero-copy/,"April 24, 2024","['integration', 'data sharing', 'data platform', 'cloud platform', 'data lake', 'data warehouse']","MarketingWhat Is Zero Copy? (and How It Works)Zero copy integration makes it possible to access data that is sitting in multiple different databases at the same time without having to move, copy, or reformat anything. [Getty Images / Studio Science]How can a customer data platform complement your data warehouse? By providing instant access to data without a lift-and-shift.MartinKihnApril 24, 20248 min readShare articleRemember the last time you moved? You probably had to pack up too much stuff, ..."
Salesforce,Customer Data Platform,https://www.salesforce.com/blog/category/customer-data-platform/,"March 24, 2025","['integration', 'data platform', 'data warehouse']","StartupsWhat is Customer Data Management? Everything You Need to KnowBrettGrossfeldMarch 24, 2025Learn how effective customer data management can fuel growth and enhance customer experiences.Customer 360Customer Data PlatformSmall BusinessAutomationWhat is Intelligent Automation?LisaLeeMarch 6, 2025Intelligent automation could be as transformative as cloud computing, and is already helping companies cut costs. We explain what it is and how your business can benefit.AutomationMarketingAnalyticsDa..."
Salesforce,Integration,https://www.salesforce.com/blog/category/integration/page/2/,"March 6, 2024",['integration'],"RetailWhat Is Headless Commerce — And Why Is It So Popular?JonFeldmanMarch 6, 2024Here's your guide to understanding common components of a headless commerce system.IntegrationMuleSoftECommerceCommerceWhat Is Order Management — And Why Should You Care?LukeBallFebruary 23, 2024An order management system is the brains behind the scenes in the ordering and fulfillment journey. It can make or break your relationship with your customers.AutomationCustomer RelationshipsRetailSalesforce LearningGet Han..."
Salesforce,Integration,https://www.salesforce.com/blog/category/integration/page/3/,"September 7, 2023","['integration', 'cloud platform']","ITGenerative AI for DataWeave: Generate Code from Unit TestsShruthanRadhakrishnaSeptember 7, 2023Learn how the MuleSoft ML/AI team developed the DataWeave Codegen project, a generative AI tool aiming to simplify using DataWeave.DevelopersITAIITIntegration, Automation, AI: MuleSoft at Dreamforce 2023IsabellaNavarroAugust 18, 2023It’s almost time for Dreamforce! Learn about can’t-miss MuleSoft sessions, opportunities to connect, and all the fun in between.AutomationCustomer 360DevelopersITSalesfor..."
Salesforce,Integration,https://www.salesforce.com/blog/category/integration/#,"March 14, 2025","['integration', 'data platform', 'data warehouse']","ITThe Agentic Enterprise: How Integration Fuels the Future of AIAmberAragonMarch 14, 2025AI moves fast — your integration should too. Learn how AI integration, APIs, and automation keep businesses ahead.Digital TransformationITMuleSoftAutomationWhat is Intelligent Automation?LisaLeeMarch 6, 2025Intelligent automation could be as transformative as cloud computing, and is already helping companies cut costs. We explain what it is and how your business can benefit.AutomationMarketingAnalyticsAIHow ..."
Salesforce,Welcome to the #1 agent-first enterprise,https://www.salesforce.com/company/careers/,2025-03-25,['integration'],"Artificial IntelligenceSalesforce Named One of World’s Most Innovative Companies for 2025Salesforce was named a 2025 ""World's Most Innovative Company"" by Fast Company for our advancements in sustainable AI and integration of AI and agents into Slack.Learn more..."
Salesforce,Discover the new Salesforce mobile app.,https://www.salesforce.com/solutions/mobile/overview/?d=70130000000i7zy,2025-03-25,"['integration', 'collaboration']","Mobile Solutions 34% PRODUCTIVITY BOOST FROM SMARTPHONES 75% OF IT LEADERS SAY MOBILE DEVICES ARE ESSENTIAL 80% OF GLOBAL WORKFORCE HAVE NO DESK CRM: Salesforce CRM fosters better customer relationships, helping you save money and increase profits. Small Business CRM: Learn how Salesforce CRM can help SMBs increase sales and profits. Cloud Computing: Force.com's cloud computing platform allows you to build business applications quickly. Mobile App Development Companies: Mobile app development cu..."
Snowflake,Snowflake Legal,https://www.snowflake.com/en/legal/,2025-03-25,['data sharing'],"Snowflake Summit '25 Early bird pricing ends March 31 for Snowflake's annual user conference in San Francisco! Sign up today to save. Language English Português Italiano 한국어 日本語 Español Deutsch Français If you’re a valued Snowflake customer, or want to become one, we’ve assembled these documents for your quick reference. From time to time this list will change as we update these documents and create others to further serve our customers. English|日本語|한국어|Bahasa|Português Terms of Service Evaluati..."
Snowflake,SnowflakeHorizon Catalog,https://www.snowflake.com/en/product/features/horizon/,2025-03-25,['data sharing'],How Disney Streaming Uses the AI Data Cloud for Data Governance and Data SharingListen to Podcast...
Snowflake,AI Data Cloud forSoftware and Technology,https://www.snowflake.com/en/solutions/industries/technology/,2025-03-25,['data lake'],PowerSchool Uses Data Lakes and Clean Rooms to Power Their Platform and Share Insights With Customers While Maintaining Data PrivacyLearn More...
Snowflake,Snowflake EventPartnership Opportunities,https://www.snowflake.com/en/why-snowflake/partners/event-partnership-opportunities/,2025-03-25,['partnership'],"FEATURED EVENTSnowflake Summit '25Join us for the largest educational Data, Apps and AI conference in the world! Showcase your innovations to 20,000* attendees, build strategic connections, unlock new growth opportunities and deepen your Snowflake expertise at our four day event in San Francisco June 2-5, 2025.Partner Prospectus|Visit Event WebsiteJune 2 - 5, 2025Moscone Center, San Francisco..."
Snowflake,The AI Data CloudExplained,https://www.snowflake.com/en/why-snowflake/what-is-data-cloud/,2025-03-25,['collaboration'],"Erfahren Sie, wie Sie eine leistungsstarke Datenstrategie entwickeln, die schnellere Analytics ermöglicht und Ihnen das Innovationspotenzial von KI und Apps eröffnet Für Details zum Event und um sich einen Platz zu sichern, klicken Sie auf den unten stehenden Link. Snowflake Summit '25 Early bird pricing ends March 31 for Snowflake's annual user conference in San Francisco! Sign up today to save. Language English Português Italiano 한국어 日本語 Español Deutsch Français Snowflake’s platform eliminates..."
Snowflake,SnowflakeLeadership,https://www.snowflake.com/leadership-board/,2025-03-25,['partnership'],"Snowflake Summit '25 Early bird pricing ends March 31 for Snowflake's annual user conference in San Francisco! Sign up today to save. Language English Português Italiano 한국어 日本語 Español Deutsch Français Find out about Snowflake’s latest business and technology achievements by catching up any of our press releases and industry news articles that feature Snowflake. Get first-hand insights about our latest product features, technology partnerships, and recommendations on how to get the highest valu..."
Snowflake,AI Data Cloud forSoftware and Technology,https://www.snowflake.com/en/solutions/for-industries/technology/,2025-03-25,['data lake'],PowerSchool Uses Data Lakes and Clean Rooms to Power Their Platform and Share Insights With Customers While Maintaining Data PrivacyLearn More...
Snowflake,Quarterly Results,https://investors.snowflake.com/financials/quarterly-results/default.aspx,2025-03-25,"['partnership', 'integration', 'data platform', 'cloud platform', 'collaboration']","No-Headquarters/BOZEMAN, Mont.--(BUSINESS WIRE)--Snowflake (NYSE: SNOW), the AI Data Cloud company, today announced financial results for its fourth quarter and full-year of fiscal 2025, ended January 31, 2025. Snowflake Q4 and Full-Year FY25 Infographic (Graphic: Snowflake) Revenue for the quarter was $986.8 million, representing 27% year-over-year growth. Product revenue for the quarter was $943.3 million, representing 28% year-over-year growth. Net revenue retention rate was 126% as of Januar..."
Snowflake,News Details,https://investors.snowflake.com/news/news-details/2025/Snowflake-Launches-One-Million-Minds--One-Platform-Program-Investing-20-Million-Toward-AI-Upskilling/default.aspx,2025-03-25,"['data sharing', 'cloud platform', 'data lake']","Global program aims to train and certify one million students and business professionals in high-growth and emerging markets by 2029 on Snowflake AI Data Cloud, arming them with the knowledge and resources to pursue and expand careers in the tech industry No-Headquarters/BOZEMAN, Mont.--(BUSINESS WIRE)--Snowflake(NYSE: SNOW), the AI Data Cloud company, today announced the launch of its One Million Minds + One Platform program with the goal of training and certifying more than 100,000 users on th..."
Snowflake,Snowflake Terms of Service,https://www.snowflake.com/terms-of-service/,2025-03-25,"['partnership', 'data sharing']","Language English Português Italiano 한국어 日本語 Español Deutsch Français Last Updated:October 1, 2024 |Previous Versions BY INDICATING YOUR ACCEPTANCE OF THIS AGREEMENT OR ACCESSING OR USING ANY SNOWFLAKE OFFERINGS, YOU ARE ACCEPTING ALL OF THE TERMS AND CONDITIONS OF THIS AGREEMENT, INCLUDING THE BINDING ARBITRATION TERMS SET FORTH IN SECTION 13.3(b) (U.S. CUSTOMER) BELOW FOR U.S. CUSTOMERS. IF YOU DO NOT AGREE TO THESE TERMS AND CONDITIONS, YOU MAY NOT USE ANY SNOWFLAKE OFFERINGS. YOU AGREE THAT T..."
Databricks,Build your startup on Databricks,https://www.databricks.com/product/startups,2025-03-25,['data platform'],"Hear from Built on Lakehouse customers Hunters and Kythera Labs as they share about innovating with data, their journey to the Lakehouse, data platform considerations and architecture guidance. Get easy access to the Databricks Lakehouse Platform with up to$50K in free creditsfor VC backed companies Receive advice from technical experts andfree business tier supportto troubleshoot as you build your product Reach more customerswith access to Databricks marketing, events and customers If you’re a ..."
Databricks,Data Lakehouse Architecture,https://www.databricks.com/product/data-lakehouse,2025-03-25,"['integration', 'data platform', 'data lake', 'data warehouse']","Unify your data, analytics and AI TheDatabricks Data Intelligence Platformis built on lakehouse architecture, which combines the best elements of data lakes and data warehouses to help you reduce costs and deliver on your data and AI initiatives faster. Built on open source and open standards, a lakehouse simplifies your data estate by eliminating the silos that historically complicate data and AI. One architecture for integration, storage, processing, governance, sharing, analytics and AI. One ..."
Databricks,Databricks Cloud Partners,https://www.databricks.com/company/partners/cloud-partners,2025-03-25,"['integration', 'data lake', 'data warehouse']","Databricks Lakehouse runs on every major public cloud, tightly integrated with the security, compute, storage, analytics and AI services natively offered by the cloud providers. This provides the agility you need to leverage your cloud provider of choice, whenever and however you want. Azure Databricks is a jointly developed, first-party service from Databricks and Microsoft. Start with a single click in the Azure Portal and natively integrate with Azure security and data services. Databricks on..."
Databricks,Built on Databricks Partner Program,https://www.databricks.com/company/partners/built-on-partner-program,2025-03-25,['collaboration'],"Build, market and grow your business with Databricks Connect with Databricks product, engineering and support staff Leverage the market-leading Data Intelligence Platform for unified data, analytics and AI Expanded reach to any data customer from one open, secure platform Access marketing investments to help increase exposure and scale your reach Develop more opportunities through enablement and collaboration with Databricks sales Get started today! Databricks Inc.160 Spear Street, 15th FloorSan..."
Databricks,Data Sharing,https://www.databricks.com/product/delta-sharing,2025-03-25,"['integration', 'data sharing', 'data platform', 'collaboration']","Open data sharing for data, analytics and AI Securely share all data, analytics and AI across platforms Simplify sharing and collaboration across the enterprise with one open, secure platform Avoid vendor lock-in, and easily share existing data in Delta Lake and Apache Parquet formats to any data platform. Share across data platforms, clouds or regions without copying, and share using Cloudflare R2 to lower costs with zero egress fees. Centrally manage, govern, audit and track usage of the share..."
Databricks,Unity Catalog,https://www.databricks.com/product/unity-catalog,2025-03-25,"['data sharing', 'data platform', 'cloud platform', 'data warehouse']","A Comprehensive Guide to Data and AI Governance Build a unified governance strategy for your data and AI estate. Databricks Unity Catalog is the industry’s only unified and open governance solution for data and AI, built into the Databricks Data Intelligence Platform. With Unity Catalog, organizations can seamlessly govern both structured and unstructured data in any format, as well as machine learning models, notebooks, dashboards and files across any cloud or platform. Data scientists, analyst..."
Databricks,Build and deploy quality AI agent systems,https://www.databricks.com/product/artificial-intelligence,2025-03-25,['collaboration'],"Quickly develop agents that are tuned on your enterprise data across multiple systems. Use any model, from classical ML to GenAl, to apply the best solution to your application’s needs. Mosaic AI offers built-in evaluation for agents, supporting any AI model. Measure agent output quality with AI judges, evaluate fixes and redeploy quickly. Across ML and GenAI apps, you can identify production issues, analyze root causes and take corrective actions. Maintain data security with end-to-end governan..."
Databricks,AI/BI,https://www.databricks.com/product/business-intelligence,2025-03-25,"['integration', 'cloud platform', 'data warehouse']","One system for your data and analytics — no need to replicate data or manage access policies across multiple platforms. AI/BI is native to Databricks and built on Unity Catalog, providing unified governance and end-to-end lineage for all your data and BI assets. Experience business intelligence with data intelligence. The models driving AI/BI have deep knowledge of your enterprise data and your business semantics, ensuring you get accurate answers to natural language questions, tailored to your ..."
Databricks,Delta Lake UniForm,https://www.databricks.com/product/delta-lake-on-databricks,2025-03-25,"['integration', 'data sharing', 'data lake', 'data warehouse']","Delta Lake: The Definitive Guide by O’Reilly Get O’Reilly’s new eBook to understand the key data reliability challenges and how to tackle them. Use your existing analytics and AI tools, regardless of open data format. UniForm automatically and instantly translates across formats, so you can keep a single copy of source data and still use your favorite Iceberg or Hudi client to read your Delta tables through the Unity Catalog endpoint. With UniForm, your data stays portable, with no vendor lock-i..."
Databricks,The Best Data Warehouse Is a Lakehouse,https://www.databricks.com/product/databricks-sql,2025-03-25,"['integration', 'data platform', 'cloud platform', 'data lake', 'data warehouse']","2024 Gartner® Magic Quadrant™ for Cloud Database Management Systems Databricks named a Leader for the 4th year in a row Let everyone in your organization self-serve data-driven answers using natural language queries, thanks to AI-powered experiences that understand the unique semantics of your data and your business. Data architects can also write SQL in the SQL editor, which uses AI to generate and fix SQL code. Deliver high performance, efficiency and resiliency automatically, which can elimin..."
Databricks,Data Streaming,https://www.databricks.com/product/data-streaming,2025-03-25,['data sharing'],"2024 IDC MarketScape: Worldwide Analytic Stream Processing Databricks named a Leader in streaming platform report. Use the languages and tools you already know with unified batch and streaming APIs in SQL and Python. Unlock real-timeanalytics,MLandapplicationsfor the entire organization. Easily deploy and manage yourreal-time pipelinesand applications in production. Automated tooling simplifies task orchestration, fault tolerance/recovery, automatic checkpointing, performance optimization, and a..."
Databricks,Data Engineering,https://www.databricks.com/solutions/data-engineering,2025-03-25,"['data sharing', 'data warehouse']","Start up a job, notebook or pipeline in seconds instead of minutes Serverless Compute for Notebooks, Workflows and Delta Live Tables is now Generally Available. Data Intelligence Day Oslo Discover the Data Intelligence Platform live from Oslo. 26 March 8am Easily ingest and transform batch and streaming data on theDatabricks Data Intelligence Platform. Orchestrate reliable production workflows while Databricks automatically manages your infrastructure at scale and provides you with unified gover..."
Databricks,Data Science,https://www.databricks.com/product/data-science,2025-03-25,['integration'],"Collaborative data science at scale The Big Book of Generative AI Best practices for building production-quality GenAI applications Write code in Python, R, Scala and SQL, explore data with interactive visualizations and discover new insights with Databricks Notebooks. Confidently and securely share code with coauthoring, commenting, automatic versioning, Git integrations, and role-based access controls. You don’t have to be limited by how much data fits on your laptop anymore or how much comput..."
Databricks,Databricks Marketplace,https://www.databricks.com/product/marketplace,2025-03-25,"['data sharing', 'collaboration']","Open marketplace for data, analytics and AI Databricks Marketplace is an open marketplace for all your data, analytics and AI, powered by open sourceDelta Sharingstandard. The Databricks Marketplace expands your opportunity to deliver innovation, and advance all your analytics and AI initiatives. Obtain data sets as well as AI and analytics assets — such as ML models, notebooks, applications and dashboards — without proprietary platform dependencies, complicated ETL or expensive replication. Thi..."
Databricks,Databricks IDE Integrations,https://www.databricks.com/product/data-science/ide-integrations,2025-03-25,['integration'],"Databricks Inc.160 Spear Street, 15th FloorSan Francisco, CA 941051-866-330-0121 See Careersat Databricks © Databricks 2025. All rights reserved. Apache, Apache Spark, Spark and the Spark logo are trademarks of theApache Software Foundation. When you visit any website, it may store or retrieve information on your browser, mostly in the form of cookies. This information might be about you, your preferences or your device and is mostly used to make the site work as you expect it to. The informatio..."
Databricks,Partner Connect,https://www.databricks.com/partnerconnect,2025-03-25,['integration'],"Easily discover and integrate data, analytics and AI solutions with your lakehouse Easily connect your preferred data and AI tools to the lakehouse and power any analytics use case A one-stop portal for validated partner solutions so you can build your next data application faster Partner Connect simplifies your integrations by automatically configuring resources — including clusters, tokens and connection files — to connect with partner solutions Take advantage of Databricks’ development and pa..."
Databricks,Built on open source,https://www.databricks.com/product/open-source,2025-03-25,"['integration', 'data sharing']","Apache Spark™ Apache Spark is a unified engine for executing data engineering, data science and ML workloads. What is Apache Spark? Comparing Spark and Databricks Visit spark.apache.org Delta Lake Delta Lake lets you build a lakehouse architecture on top of storage systems such as AWS S3, ADLS, GCS and HDFS. Learn more about Delta Lake Visit delta.io Tech Talks: Getting Started With Delta Lake Apache Iceberg™ Apache Iceberg lets you build a lakehouse architecture on top of storage systems such a..."
Databricks,The Data Intelligence Platform for Communications,https://www.databricks.com/solutions/industries/communications,2025-03-25,['data sharing'],"The communication industry’s first unified platform brings the power of AI to your data and people, so you can deliver AI’s potential through every service, to every customer Dialling in How leading telecoms are using AI to delight more customers. Leverage generative AI and build your own models Leverage generative AI to improve product search, streamline customer service and increase personalization. Build the underlying architecture and tooling to harness your customer and operational data to ..."
Databricks,The Data Intelligence Platform for Financial Services,https://www.databricks.com/solutions/industries/financial-services,2025-03-25,['data sharing'],"Financial institutions’ first unified platform brings the power of AI to your data and people, delivering AI’s potential to every service and customer Shifting to Financial Intelligence Where business leaders convene to envision a future powered by data intelligence. Leverage generative AI and build your own models Improve product search, streamline customer service and increase personalization. Build the underlying lakehouse architecture and tooling to harness your customer and operational data..."
